종명,접수일시,도로유형,도로명
너구리,2020-05-08,국도,33
고라니,2020-05-08,국도,37
고라니,2020-05-08,지방도,55
고라니,2020-05-08,지방도,615
고라니,2020-05-08,국도,42
고라니,2020-05-08,국도,39
고라니,2020-05-08,국도,14
미동정(포유류),2020-05-08,국도,28
고라니,2020-05-08,지방도,615
고라니,2020-05-08,국도,28
고라니,2020-05-08,국도,5
노루,2020-05-08,지방도,94
고라니,2020-05-08,고속국도(재정),12
너구리,2020-05-08,고속국도(재정),153
고라니,2020-05-08,국도,27
고라니,2020-05-08,국도,27
미동정,2020-05-08,국도,
미동정,2020-05-08,국도,
고라니,2020-05-09,고속국도(재정),1
고라니,2020-05-09,고속국도(재정),35
고라니,2020-05-09,고속국도(재정),35
고라니,2020-05-09,고속국도(재정),12
꿩,2020-05-09,시도,평화로
고라니,2020-05-09,국도,46
멧비둘기,2020-05-09,시도,지석2길
고라니,2020-05-09,국도,25
고라니,2020-05-09,고속국도(재정),251
고라니,2020-05-09,국도,14
노루,2020-05-09,지방도,1139
고라니,2020-05-09,고속국도(재정),1
노루,2020-05-09,고속국도(재정),55
노루,2020-05-09,고속국도(재정),55
너구리,2020-05-09,국도,42
노루,2020-05-09,고속국도(재정),35
고라니,2020-05-10,국도,46
고양이,2020-05-10,국도,37
고라니,2020-05-10,고속국도(재정),35
꿩,2020-05-10,시도,와흘로
고라니,2020-05-10,고속국도(재정),12
고라니,2020-05-10,국도,17
고라니,2020-05-10,국도,38
개,2020-05-10,국도,30
고양이,2020-05-10,국도,33
고라니,2020-05-10,국도,32
고라니,2020-05-10,국도,4
고라니,2020-05-10,국도,38
고라니,2020-05-10,국도,3
고라니,2020-05-10,국도,3
미동정(포유류),2020-05-10,국도,7
미동정(포유류),2020-05-10,국도,7
고라니,2020-05-10,지방도,70
노루,2020-05-10,국도,5
고라니,2020-05-10,국도,31
고양이,2020-05-10,국도,31
고라니,2020-05-10,국도,2
고라니,2020-05-10,국도,38
고라니,2020-05-10,국도,3
고라니,2020-05-10,국도,19
고라니,2020-05-10,국도,19
고라니,2020-05-10,고속국도(재정),153
고라니,2020-05-10,고속국도(재정),12
노루,2020-05-10,고속국도(재정),55
고양이,2020-05-10,국도,42
고라니,2020-05-10,고속국도(재정),50
미동정(포유류),2020-05-10,고속국도(재정),30
고라니,2020-05-10,고속국도(재정),30
고라니,2020-05-10,고속국도(재정),1
미동정(조류),2020-05-11,국도,3
고라니,2020-05-11,고속국도(재정),15
고라니,2020-05-11,국도,19
고양이,2020-05-11,국도,38
고라니,2020-05-11,국도,17
고라니,2020-05-11,국도,20
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,38
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,38
고라니,2020-05-11,국도,45
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,4
고라니,2020-05-11,국도,32
고라니,2020-05-11,국도,4
너구리,2020-05-11,국도,21
고라니,2020-05-11,국도,21
노루,2020-05-11,지방도,지방도1131호선
고라니,2020-05-11,국도,3
고라니,2020-05-11,국도,4
고라니,2020-05-11,국도,36
고라니,2020-05-11,국도,36
고라니,2020-05-11,국도,38
고라니,2020-05-11,국도,36
노루,2020-05-11,국도,30
고라니,2020-05-11,국도,38
고라니,2020-05-11,국도,1
고양이,2020-05-11,국도,34
고라니,2020-05-11,국도,20
고라니,2020-05-11,국도,26
고라니,2020-05-11,국도,34
고라니,2020-05-11,국도,3
고양이,2020-05-11,국도,27
고라니,2020-05-11,시도,아미로
고라니,2020-05-11,국도,5
고라니,2020-05-11,국도,5
고라니,2020-05-11,국도,28
고라니,2020-05-11,국도,14
고라니,2020-05-11,국도,21
고라니,2020-05-11,국도,1
고라니,2020-05-11,국도,14
고라니,2020-05-11,국도,38
고라니,2020-05-11,국도,23
미동정(포유류),2020-05-11,국도,36
고라니,2020-05-11,국도,38
고라니,2020-05-11,국도,36
고라니,2020-05-11,국도,17
고라니,2020-05-11,국도,33
고라니,2020-05-11,고속국도(재정),35
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,33
고양이,2020-05-11,시도,충장로
고라니,2020-05-11,국도,34
고라니,2020-05-11,국도,21
고라니,2020-05-11,국도,38
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,1
고라니,2020-05-11,국도,34
고라니,2020-05-11,국도,36
고라니,2020-05-11,국도,3
고라니,2020-05-11,국도,1
고양이,2020-05-11,국도,1
고라니,2020-05-11,국도,17
고라니,2020-05-11,고속국도(재정),35
족제비,2020-05-11,시도,오남로
노루,2020-05-11,시도,선교로
고라니,2020-05-11,국도,17
고라니,2020-05-11,국도,32
고라니,2020-05-11,국도,36
고라니,2020-05-11,국도,7
고라니,2020-05-11,국도,32
고라니,2020-05-11,국도,21
고라니,2020-05-11,국도,32
고라니,2020-05-11,국도,4
고라니,2020-05-11,국도,32
고라니,2020-05-11,국도,3
고라니,2020-05-11,국도,17
고라니,2020-05-11,국도,4
고라니,2020-05-11,국도,17
고라니,2020-05-11,국도,30
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,21
고라니,2020-05-11,국도,42
고양이,2020-05-11,국도,33
고양이,2020-05-11,국도,59
고양이,2020-05-11,국도,34
고라니,2020-05-11,국도,4
고양이,2020-05-11,국도,30
고라니,2020-05-11,고속국도(재정),151
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,45
고라니,2020-05-11,국도,37
미동정(포유류),2020-05-11,국도,19
고라니,2020-05-11,국도,17
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,34
고라니,2020-05-11,국도,17
족제비,2020-05-11,국도,14
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,34
고라니,2020-05-11,국도,36
미동정(포유류),2020-05-11,국도,23
삵,2020-05-11,국도,6
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,7
고라니,2020-05-11,국도,36
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,23
고라니,2020-05-11,국도,42
고라니,2020-05-11,국도,14
고라니,2020-05-11,국도,14
미동정(포유류),2020-05-11,국도,23
고라니,2020-05-11,국도,5
고라니,2020-05-11,국도,14
오소리,2020-05-11,국도,23
고라니,2020-05-11,국도,38
고라니,2020-05-11,국도,6
미동정(조류),2020-05-11,국도,19
고라니,2020-05-11,국도,34
고라니,2020-05-11,고속국도(재정),35
고라니,2020-05-11,국도,38
고라니,2020-05-11,고속국도(재정),1
고라니,2020-05-11,국도,6
고라니,2020-05-11,국도,6
고라니,2020-05-11,국도,33
족제비,2020-05-11,지방도,지방도1121호선
고라니,2020-05-11,지방도,615
고라니,2020-05-11,고속국도(재정),35
오소리,2020-05-11,고속국도(재정),20
고라니,2020-05-11,고속국도(재정),12
고라니,2020-05-11,국도,36
고라니,2020-05-11,고속국도(재정),15
노루,2020-05-11,지방도,국가지원지방도97호선
고라니,2020-05-11,고속국도(재정),15
고라니,2020-05-11,고속국도(재정),30
고라니,2020-05-11,고속국도(재정),15
고라니,2020-05-11,고속국도(재정),15
고라니,2020-05-11,고속국도(재정),15
고라니,2020-05-11,고속국도(재정),30
너구리,2020-05-11,국도,21
고라니,2020-05-11,국도,1
고라니,2020-05-11,국도,1
고라니,2020-05-11,국도,27
고라니,2020-05-12,고속국도(재정),1
고라니,2020-05-12,국도,24
꿩,2020-05-12,지방도,지방도1136호선
고양이,2020-05-12,국도,24
너구리,2020-05-12,지방도,70
고라니,2020-05-12,국도,38
고라니,2020-05-12,국도,32
고라니,2020-05-12,국도,37
고라니,2020-05-12,국도,4
고라니,2020-05-12,국도,4
오소리,2020-05-12,국도,22
고라니,2020-05-12,국도,37
고양이,2020-05-12,국도,17
고라니,2020-05-12,국도,37
고라니,2020-05-12,국도,17
미동정(포유류),2020-05-12,국도,38
고라니,2020-05-12,국도,36
고라니,2020-05-12,국도,36
고라니,2020-05-12,국도,46
고라니,2020-05-12,국도,46
고라니,2020-05-12,국도,23
미동정(포유류),2020-05-12,국도,7
고라니,2020-05-12,국도,5
고양이,2020-05-12,국도,37
미동정(포유류),2020-05-12,국도,44
미동정(포유류),2020-05-12,국도,7
고라니,2020-05-12,국도,4
고라니,2020-05-12,국도,17
고라니,2020-05-12,국도,17
고양이,2020-05-12,국도,17
고라니,2020-05-12,국도,1
고양이,2020-05-12,국도,38
고라니,2020-05-12,국도,42
고라니,2020-05-12,국도,38
고라니,2020-05-12,국도,42
고라니,2020-05-12,국도,21
고라니,2020-05-12,국도,17
고라니,2020-05-12,국도,17
고라니,2020-05-12,국도,33
고라니,2020-05-12,국도,34
고라니,2020-05-12,국도,17
고라니,2020-05-12,국도,38
고양이,2020-05-12,국도,3
고라니,2020-05-12,국도,38
너구리,2020-05-12,국도,33
고라니,2020-05-12,국도,34
고양이,2020-05-12,국도,77
고라니,2020-05-12,국도,23
고라니,2020-05-12,국도,27
고라니,2020-05-12,국도,32
미동정(포유류),2020-05-12,국도,34
고라니,2020-05-12,시도,반기문로
고라니,2020-05-12,시도,송산로
고라니,2020-05-12,국도,23
고라니,2020-05-12,국도,27
고라니,2020-05-12,국도,34
집오리,2020-05-12,국도,36
고라니,2020-05-12,시도,시곡로
흰뺨검둥오리,2020-05-12,국도,36
오소리,2020-05-12,국도,34
고라니,2020-05-12,국도,23
고라니,2020-05-12,국도,38
고양이,2020-05-12,국도,38
닭,2020-05-12,국도,3
고라니,2020-05-12,국도,3
고라니,2020-05-12,고속국도(재정),55
고라니,2020-05-12,국도,3
고양이,2020-05-12,국도,3
고라니,2020-05-12,국도,4
고라니,2020-05-12,국도,3
고라니,2020-05-12,국도,14
고라니,2020-05-12,국도,5
고양이,2020-05-12,국도,34
고양이,2020-05-12,국도,3
고라니,2020-05-12,국도,34
고라니,2020-05-12,국도,3
고라니,2020-05-12,국도,14
고라니,2020-05-12,국도,3
고라니,2020-05-12,국도,3
고라니,2020-05-12,국도,7
고라니,2020-05-12,국도,4
고라니,2020-05-12,국도,5
고양이,2020-05-12,국도,3
고라니,2020-05-12,국도,4
고라니,2020-05-12,국도,39
고양이,2020-05-12,국도,5
멧돼지,2020-05-12,지방도,지방도1131호선
고라니,2020-05-12,국도,35
고라니,2020-05-12,고속국도(재정),251
고라니,2020-05-12,국도,34
미동정(조류),2020-05-12,국도,7
고라니,2020-05-12,국도,3
고라니,2020-05-12,국도,21
고라니,2020-05-12,국도,19
오소리,2020-05-12,고속국도(재정),15
고라니,2020-05-12,고속국도(재정),35
고라니,2020-05-13,고속국도(재정),50
고라니,2020-05-13,고속국도(재정),15
고라니,2020-05-13,국도,6
고라니,2020-05-13,고속국도(재정),35
개,2020-05-13,국도,2
고라니,2020-05-13,국도,38
고라니,2020-05-13,국도,4
고라니,2020-05-13,국도,4
고라니,2020-05-13,국도,4
고라니,2020-05-13,국도,38
고라니,2020-05-13,국도,4
고라니,2020-05-13,국도,38
미동정(포유류),2020-05-13,국도,36
고라니,2020-05-13,국도,30
고라니,2020-05-13,국도,43
고라니,2020-05-13,국도,37
고라니,2020-05-13,국도,17
고라니,2020-05-13,국도,45
고라니,2020-05-13,지방도,633
고라니,2020-05-13,국도,45
고라니,2020-05-13,국도,34
고라니,2020-05-13,국도,4
미동정(포유류),2020-05-13,국도,38
고라니,2020-05-13,국도,37
너구리,2020-05-13,국도,5
고라니,2020-05-13,국도,36
고라니,2020-05-13,국도,38
고양이,2020-05-13,국도,38
고라니,2020-05-13,국도,4
고라니,2020-05-13,국도,38
미동정(포유류),2020-05-13,국도,32
고라니,2020-05-13,국도,3
고라니,2020-05-13,국도,34
고라니,2020-05-13,국도,34
삵,2020-05-13,국도,34
삵,2020-05-13,국도,4
고라니,2020-05-13,국도,1
고라니,2020-05-13,국도,4
고양이,2020-05-13,국도,42
담비,2020-05-13,국도,35
고라니,2020-05-13,국도,17
고라니,2020-05-13,국도,17
고라니,2020-05-13,국도,17
고라니,2020-05-13,국도,35
고라니,2020-05-13,국도,17
너구리,2020-05-13,국도,6
고라니,2020-05-13,국도,28
고라니,2020-05-13,국도,17
고라니,2020-05-13,국도,3
고라니,2020-05-13,국도,35
고라니,2020-05-13,국도,17
고라니,2020-05-13,국도,5
고라니,2020-05-13,국도,23
고라니,2020-05-13,국도,6
고라니,2020-05-13,국도,38
미동정(포유류),2020-05-13,국도,45
고라니,2020-05-13,국도,38
고라니,2020-05-13,국도,23
미동정(포유류),2020-05-13,국도,6
고라니,2020-05-13,국도,42
고라니,2020-05-13,국도,33
노루,2020-05-13,국도,3
고라니,2020-05-13,국도,34
고양이,2020-05-13,국도,44
고라니,2020-05-13,국도,34
고라니,2020-05-13,국도,3
개,2020-05-13,국도,33
고라니,2020-05-13,국도,38
고라니,2020-05-13,국도,38
고라니,2020-05-13,고속국도(재정),45
미동정(포유류),2020-05-13,고속국도(재정),30
고라니,2020-05-13,고속국도(재정),15
고라니,2020-05-13,고속국도(재정),151
고라니,2020-05-13,국도,25
너구리,2020-05-13,고속국도(재정),153
고라니,2020-05-13,고속국도(재정),12
고라니,2020-05-13,고속국도(재정),30
고라니,2020-05-13,고속국도(재정),12
고라니,2020-05-13,고속국도(재정),15
고라니,2020-05-13,고속국도(재정),15
미동정(포유류),2020-05-13,고속국도(재정),50
고라니,2020-05-13,고속국도(재정),153
오소리,2020-05-13,국도,46
고라니,2020-05-13,국도,17
고라니,2020-05-13,국도,17
고양이,2020-05-13,국도,17
고라니,2020-05-13,국도,17
고라니,2020-05-13,국도,21
미동정,2020-05-13,국도,
미동정,2020-05-13,국도,
미동정,2020-05-13,국도,
고라니,2020-05-14,고속국도(재정),153
고라니,2020-05-14,고속국도(재정),55
고라니,2020-05-14,고속국도(재정),55
고라니,2020-05-14,고속국도(재정),55
고라니,2020-05-14,고속국도(재정),55
고라니,2020-05-14,국도,38
고라니,2020-05-14,국도,38
고라니,2020-05-14,국도,7
족제비,2020-05-14,지방도,지방도1132호선
족제비,2020-05-14,지방도,지방도1132호선
고라니,2020-05-14,고속국도(재정),50
고양이,2020-05-14,국도,34
고라니,2020-05-14,국도,36
고양이,2020-05-14,국도,1
고라니,2020-05-14,국도,43
담비,2020-05-14,국도,30
고라니,2020-05-14,국도,42
미동정(포유류),2020-05-14,국도,14
고양이,2020-05-14,국도,17
고라니,2020-05-14,지방도,540
고양이,2020-05-14,지방도,70
너구리,2020-05-14,국도,34
고라니,2020-05-14,국도,17
고라니,2020-05-14,국도,4
고라니,2020-05-14,국도,29
멧돼지,2020-05-14,고속국도(재정),30
멧비둘기,2020-05-14,국도,37
너구리,2020-05-14,국도,21
고라니,2020-05-14,국도,42
노루,2020-05-14,지방도,중산간동로
고라니,2020-05-14,국도,6
고라니,2020-05-14,고속국도(재정),35
고라니,2020-05-14,국도,23
고라니,2020-05-14,국도,34
고라니,2020-05-14,국도,42
고라니,2020-05-14,국도,4
미동정(조류),2020-05-14,국도,17
고라니,2020-05-14,국도,3
고라니,2020-05-14,국도,26
고양이,2020-05-14,국도,6
미동정(포유류),2020-05-14,국도,30
노루,2020-05-14,지방도,지방도1139호선
까치,2020-05-14,지방도,지방도1139호선
고라니,2020-05-14,국도,26
고라니,2020-05-14,국도,4
고라니,2020-05-14,국도,5
고라니,2020-05-14,국도,23
고양이,2020-05-14,국도,17
고라니,2020-05-14,국도,23
고라니,2020-05-14,국도,34
고라니,2020-05-14,국도,23
고라니,2020-05-14,국도,23
고라니,2020-05-14,국도,23
고라니,2020-05-14,국도,3
고라니,2020-05-14,국도,3
고라니,2020-05-14,고속국도(재정),1
노루,2020-05-14,국도,5
고라니,2020-05-14,국도,28
고라니,2020-05-14,국도,6
고양이,2020-05-14,국도,42
고라니,2020-05-14,국도,38
고라니,2020-05-14,국도,38
고라니,2020-05-14,국도,38
고라니,2020-05-14,지방도,615
너구리,2020-05-14,고속국도(재정),15
고라니,2020-05-14,고속국도(재정),60
고라니,2020-05-14,고속국도(재정),151
고라니,2020-05-14,고속국도(재정),1
삵,2020-05-14,고속국도(재정),15
고양이,2020-05-14,국도,1
고라니,2020-05-14,국도,26
고라니,2020-05-14,국도,26
노루,2020-05-15,지방도,지방도1117호선
고라니,2020-05-15,국도,38
꿩,2020-05-15,지방도,국가지원지방도97호선
너구리,2020-05-15,국도,24
노루,2020-05-15,지방도,일출로
미동정(포유류),2020-05-15,국도,23
고라니,2020-05-15,국도,23
고라니,2020-05-15,국도,36
고라니,2020-05-15,국도,4
고라니,2020-05-15,국도,34
고라니,2020-05-15,국도,23
고라니,2020-05-15,국도,45
고라니,2020-05-15,국도,45
고라니,2020-05-15,국도,1
고라니,2020-05-15,국도,34
참매,2020-05-15,국도,34
고라니,2020-05-15,국도,37
고라니,2020-05-15,국도,37
고라니,2020-05-15,국도,34
고라니,2020-05-15,국도,34
고라니,2020-05-15,국도,17
고라니,2020-05-15,고속국도(재정),55
고라니,2020-05-15,국도,34
고라니,2020-05-15,고속국도(재정),55
고라니,2020-05-15,국도,5
고양이,2020-05-15,국도,5
고라니,2020-05-15,국도,17
고라니,2020-05-15,고속국도(재정),15
고양이,2020-05-15,국도,37
고라니,2020-05-15,국도,37
고라니,2020-05-15,국도,37
고라니,2020-05-15,국도,1
고라니,2020-05-15,국도,1
고라니,2020-05-15,국도,4
미동정(포유류),2020-05-15,국도,6
고라니,2020-05-15,국도,36
고라니,2020-05-15,국도,38
너구리,2020-05-15,국도,21
고라니,2020-05-15,국도,36
고라니,2020-05-15,국도,38
고라니,2020-05-15,국도,4
고라니,2020-05-15,국도,4
고라니,2020-05-15,국도,32
개,2020-05-15,국도,26
고라니,2020-05-15,국도,45
고라니,2020-05-15,국도,38
고라니,2020-05-15,국도,17
고라니,2020-05-15,국도,17
고라니,2020-05-15,국도,17
고라니,2020-05-15,국도,3
고라니,2020-05-15,지방도,821
고라니,2020-05-15,국도,3
고라니,2020-05-15,국도,17
고라니,2020-05-15,국도,23
너구리,2020-05-15,국도,19
고라니,2020-05-15,국도,33
고라니,2020-05-15,국도,14
고라니,2020-05-15,국도,3
삵,2020-05-15,국도,28
고라니,2020-05-15,시도,금암로
고라니,2020-05-15,국도,38
고라니,2020-05-15,국도,3
고라니,2020-05-15,국도,32
고라니,2020-05-15,고속국도(재정),35
고라니,2020-05-15,고속국도(재정),50
고라니,2020-05-15,고속국도(재정),30
고라니,2020-05-15,고속국도(재정),35
고라니,2020-05-15,고속국도(재정),204
고라니,2020-05-15,고속국도(재정),251
고라니,2020-05-15,고속국도(재정),35
고라니,2020-05-16,고속국도(재정),서해안고속도로
고라니,2020-05-16,고속국도(재정),서해안고속도로
고라니,2020-05-16,국도,일반국도31호선
고양이,2020-05-16,고속국도(재정),경부고속도로
고양이,2020-05-16,국도,일반국도3호선
꿩,2020-05-16,시도,녹근로
고라니,2020-05-16,국도,일반국도40호선
고라니,2020-05-16,국도,강원남로
고양이,2020-05-16,국도,일반국도6호선
노루,2020-05-16,지방도,지방도1135호선
고라니,2020-05-16,국도,강원남로
고라니,2020-05-16,국도,일반국도3호선
고라니,2020-05-16,국도,일반국도3호선
고양이,2020-05-16,국도,일반국도3호선
고라니,2020-05-16,국도,합천대로
고라니,2020-05-16,국도,일반국도4호선
멧돼지,2020-05-16,국도,난계로
고양이,2020-05-16,국도,일반국도25호선
노루,2020-05-16,국도,일반국도19호선
고라니,2020-05-16,국도,일반국도3호선
노루,2020-05-16,지방도,지방도1115호선
고라니,2020-05-16,국도,일반국도7호선
고라니,2020-05-16,고속국도(재정),상주영천고속도로
고라니,2020-05-16,고속국도(재정),경부고속도로
고라니,2020-05-16,고속국도(재정),익산포항고속도로
고라니,2020-05-16,고속국도(재정),151
고라니,2020-05-16,고속국도(재정),35
고라니,2020-05-16,국도,일반국도30호선
고라니,2020-05-17,고속국도(재정),경부고속도로
노루,2020-05-17,국도,일반국도6호선
고라니,2020-05-17,국도,일반국도37호선
고라니,2020-05-17,국도,일반국도37호선
고라니,2020-05-17,국도,가야로
고라니,2020-05-17,국도,일반국도3호선
고라니,2020-05-17,국도,가야로
고양이,2020-05-17,국도,3
미동정(포유류),2020-05-17,국도,42
고라니,2020-05-17,국도,충원대로
고라니,2020-05-17,국도,남부로
고라니,2020-05-17,국도,낙동대로
고양이,2020-05-17,국도,일반국도7호선
개,2020-05-17,국도,일반국도25호선
고라니,2020-05-17,국도,낙동대로
고양이,2020-05-17,국도,일반국도46호선
고라니,2020-05-17,국도,경천로
고라니,2020-05-17,국도,일반국도46호선
고라니,2020-05-17,국도,일반국도46호선
고라니,2020-05-17,국도,46
오소리,2020-05-17,고속국도(재정),경부고속도로
고라니,2020-05-17,국도,일반국도2호선
고라니,2020-05-17,국도,조종로
고양이,2020-05-17,국도,일반국도25호선
고양이,2020-05-17,국도,일반국도32호선
고라니,2020-05-17,국도,일반국도25호선
고라니,2020-05-17,국도,예당평야로
미동정(포유류),2020-05-17,국도,일반국도34호선
담비,2020-05-17,국도,일반국도47호선
고라니,2020-05-17,국도,일반국도47호선
고양이,2020-05-17,국도,일반국도34호선
고라니,2020-05-17,국도,일반국도42호선
고라니,2020-05-17,국도,경북대로
고라니,2020-05-17,국도,예영로
고라니,2020-05-17,국도,중부대로1262번길
고라니,2020-05-17,국도,경북대로
고라니,2020-05-17,국도,경북대로
고라니,2020-05-17,국도,서해로
노루,2020-05-17,국도,파인토피아로
족제비,2020-05-17,지방도,지방도1132호선
고라니,2020-05-17,국도,일반국도45호선
개,2020-05-17,국도,예영로
고라니,2020-05-17,국도,일반국도32호선
유혈목이,2020-05-17,시도,어음10길
고라니,2020-05-17,국도,일반국도32호선
노루,2020-05-17,국도,일반국도6호선
너구리,2020-05-17,국도,일반국도6호선
고라니,2020-05-17,국도,일반국도43호선
고라니,2020-05-17,국도,43
고라니,2020-05-17,국도,파인토피아로
집비둘기,2020-05-17,시도,원노형남2길
고라니,2020-05-17,고속국도(재정),서울양양고속도로
고라니,2020-05-17,고속국도(재정),중부고속도로
고라니,2020-05-17,고속국도(재정),제2중부고속도로
고라니,2020-05-17,국도,일반국도6호선
오소리,2020-05-17,고속국도(재정),제2중부고속도로
고라니,2020-05-17,국도,일반국도6호선
고라니,2020-05-17,고속국도(재정),당진영덕고속도로
고양이,2020-05-17,국도,일반국도6호선
노루,2020-05-17,고속국도(재정),중앙고속도로
고라니,2020-05-17,고속국도(재정),중부고속국도
고라니,2020-05-17,고속국도(재정),서해안고속도로
고라니,2020-05-17,고속국도(재정),호남고속도로지선
고라니,2020-05-17,고속국도(재정),서해안고속도로
고라니,2020-05-17,고속국도(재정),중앙고속도로
미동정(포유류),2020-05-18,고속국도(재정),서천공주고속도로
고라니,2020-05-18,국도,일반국도23호선
고라니,2020-05-18,고속국도(재정),서천공주고속도로
고라니,2020-05-18,고속국도(재정),익산포항고속도로
꿩,2020-05-18,지방도,지방도1136호선
고라니,2020-05-18,국도,일반국도47호선
고라니,2020-05-18,국도,일반국도47호선
고라니,2020-05-18,국도,일반국도47호선
고라니,2020-05-18,국도,일반국도23호선
고라니,2020-05-18,국도,일반국도34호선
고양이,2020-05-18,국도,일반국도6호선
고라니,2020-05-18,국도,일반국도27호선
고라니,2020-05-18,국도,23
고양이,2020-05-18,국도,구성지례로
고라니,2020-05-18,국도,3
고라니,2020-05-18,국도,국가지원지방도70호선
고라니,2020-05-18,국도,구성지례로
고라니,2020-05-18,국도,일반국도14호선
고라니,2020-05-18,국도,일반국도23호선
고라니,2020-05-18,국도,구성지례로
노루,2020-05-18,국도,경남대로
고라니,2020-05-18,국도,일반국도23호선
고라니,2020-05-18,국도,충민로
고라니,2020-05-18,국도,일반국도47호선
미동정(포유류),2020-05-18,국도,일반국도23호선
미동정(포유류),2020-05-18,국도,대백제로
고라니,2020-05-18,국도,일반국도17호선
고라니,2020-05-18,국도,일반국도17호선
고양이,2020-05-18,국도,대백제로
고라니,2020-05-18,국도,일반국도45호선
고라니,2020-05-18,국도,일반국도34호선
고라니,2020-05-18,국도,일반국도25호선
고라니,2020-05-18,국도,3
고라니,2020-05-18,국도,모악로
고라니,2020-05-18,국도,충서로
고라니,2020-05-18,국도,일반국도17호선
고양이,2020-05-18,국도,일반국도5호선
고양이,2020-05-18,국도,진성로
고라니,2020-05-18,국도,거함대로
고라니,2020-05-18,국도,일반국도1호선
고라니,2020-05-18,국도,일반국도17호선
고라니,2020-05-18,국도,진성로
미동정(포유류),2020-05-18,국도,일반국도23호선
고라니,2020-05-18,국도,대청로
고라니,2020-05-18,국도,31번 국도
고라니,2020-05-18,국도,일반국도23호선
고라니,2020-05-18,국도,일반국도21호선
고라니,2020-05-18,국도,모악로
고라니,2020-05-18,국도,일반국도5호선
고라니,2020-05-18,국도,일반국도26호선
고양이,2020-05-18,국도,국도 44
미동정(포유류),2020-05-18,국도,일반국도4호선
개,2020-05-18,국도,비슬로
고라니,2020-05-18,국도,칠갑산로
고라니,2020-05-18,국도,일반국도21호선
고양이,2020-05-18,국도,일반국도6호선
고라니,2020-05-18,국도,일반국도38호선
고라니,2020-05-18,국도,일반국도38호선
고라니,2020-05-18,국도,일반국도77호선
미동정(포유류),2020-05-18,국도,영월동로
고라니,2020-05-18,국도,일반국도4호선
고라니,2020-05-18,국도,조종로
고라니,2020-05-18,지방도,지방도313호선
고라니,2020-05-18,국도,일반국도31호선
고라니,2020-05-18,국도,대백제로
고라니,2020-05-18,국도,조종로
고라니,2020-05-18,국도,일반국도23호선
고라니,2020-05-18,국도,일반국도27호선
고라니,2020-05-18,국도,득안대로
고양이,2020-05-18,국도,조종로
고라니,2020-05-18,국도,일반국도14호선
고라니,2020-05-18,국도,일반국도23호선
너구리,2020-05-18,국도,조종로
고라니,2020-05-18,국도,생음대로
고라니,2020-05-18,국도,37
고라니,2020-05-18,국도,일반국도6호선
고라니,2020-05-18,국도,일반국도36호선
고라니,2020-05-18,국도,생음대로
고양이,2020-05-18,국도,일반국도36호선
고라니,2020-05-18,국도,일반국도17호선
미동정(포유류),2020-05-18,국도,23
고라니,2020-05-18,국도,일반국도47호선
고라니,2020-05-18,국도,생음대로
고라니,2020-05-18,국도,일반국도36호선
고양이,2020-05-18,국도,일반국도17호선
고라니,2020-05-18,국도,경북대로
고라니,2020-05-18,국도,일반국도47호선
고라니,2020-05-18,국도,일반국도38호선
고라니,2020-05-18,국도,일반국도36호선
긴점박이올빼미,2020-05-18,국도,일반국도42호선
고라니,2020-05-18,국도,일반국도47호선
고라니,2020-05-18,국도,일반국도17호선
고라니,2020-05-18,국도,일반국도17호선
고양이,2020-05-18,국도,예영로
고라니,2020-05-18,국도,일반국도3호선
고라니,2020-05-18,국도,경북대로
고라니,2020-05-18,국도,일반국도32호선
고라니,2020-05-18,국도,일반국도23호선
고라니,2020-05-18,국도,일반국도3호선
고라니,2020-05-18,국도,예영로
고양이,2020-05-18,국도,경북대로
노루,2020-05-18,지방도,지방도1118호선
고라니,2020-05-18,고속국도(재정),서해안고속도로
고라니,2020-05-18,국도,일반국도33호선
고라니,2020-05-18,지방도,지방도510호선
고라니,2020-05-18,국도,일반국도3호선
삵,2020-05-18,국도,일반국도38호선
꿩,2020-05-18,국도,국가지원지방도60
고라니,2020-05-18,지방도,지방도649호선
고양이,2020-05-18,국도,-
고라니,2020-05-18,국도,5
너구리,2020-05-18,지방도,지방도1011호선
너구리,2020-05-18,국도,일반국도42호선
고라니,2020-05-18,고속국도(재정),중부고속도로
고라니,2020-05-18,고속국도(재정),중부내륙고속도로
고라니,2020-05-18,국도,강원남로
고라니,2020-05-18,고속국도(재정),영동고속도로
고라니,2020-05-18,고속국도(재정),중부내륙고속도로
고라니,2020-05-18,고속국도(재정),중부고속도로
고라니,2020-05-18,국도,순환로
고라니,2020-05-18,고속국도(재정),통영대전고속도로
고라니,2020-05-18,국도,일반국도14호선
고라니,2020-05-19,국도,모악로
