종명,접수일시,도로유형,도로명
고양이,2021-05-06,지방도,1024호선
고양이,2021-05-28,지방도,1024호선
개,2021-07-01,지방도,1024호선
고양이,2021-07-05,국도,19호선
고양이,2021-07-07,국도,19호선
고양이,2021-07-07,국도,3호선
고양이,2021-07-07,지방도,1024호선
고양이,2021-07-08,국도,19호선
고양이,2021-07-08,국도,19호선
고양이,2021-07-12,국도,3호선
고양이,2021-07-14,국도,19호선
고양이,2021-07-20,국도,3호선
고양이,2021-07-22,국도,3호선
고양이,2021-07-28,국도,19호선
고양이,2021-07-29,국도,3호선
고양이,2021-08-02,국도,19호선
고양이,2021-08-02,군도,5호선
고양이,2021-08-03,국도,19호선
고양이,2021-08-04,군도,11호선
고양이,2021-08-05,국도,19호선
고양이,2021-08-05,국도,3호선
고양이,2021-08-05,국도,3호선
고양이,2021-08-09,국도,3호선
고양이,2021-08-12,군도,5호선
고양이,2021-08-13,국도,19호선
고양이,2021-08-13,국도,3호선
고양이,2021-08-19,국도,19호선
고양이,2021-08-25,국도,19호선
고양이,2021-08-25,군도,6호선
고양이,2021-09-01,국도,19호선
고양이,2021-09-06,국도,19호선
고양이,2021-09-13,국도,19호선
고양이,2021-09-14,국도,19호선
고양이,2021-09-15,국도,19호선
고양이,2021-09-23,국도,19호선
고양이,2021-09-23,국도,19호선
고양이,2021-09-27,지방도,1024호선
고양이,2021-09-29,국도,19호선
고양이,2021-09-30,지방도,1024호선
고양이,2021-10-08,군도,6호선
고양이,2021-10-16,지방도,1024호선
고양이,2021-10-18,국도,77호선
고양이,2021-10-19,군도,6호선
고양이,2021-10-21,국도,19호선
고양이,2021-10-25,군도,13호선
고양이,2021-11-01,지방도,1024호선
고양이,2021-11-01,국도,19호선
고양이,2021-11-02,국도,19호선
고양이,2021-11-04,국도,19호선
고양이,2021-11-04,군도,5호선
고양이,2021-11-15,국도,19호선
고양이,2021-11-17,국도,19호선
고양이,2021-11-18,국도,19호선
고양이,2021-11-18,국도,3호선
고양이,2021-11-19,국도,77호선
고양이,2021-11-22,군도,11호선
고양이,2021-11-24,군도,6호선
고양이,2021-11-25,도시계획도로,
고양이,2021-11-25,지방도,1024호선
고양이,2021-11-29,국도,19호선
고양이,2021-12-02,지방도,1024호선
고양이,2021-12-02,지방도,1024호선
고양이,2021-12-02,국도,19호선
고양이,2021-12-08,국도,19호선
고라니,2021-02-18,지방도,1024호선
고라니,2021-04-15,군도,2호선
고라니,2021-07-01,국도,3호선
고라니,2021-08-17,국도,3호선
고라니,2021-10-12,국도,19호선
고양이,2021-01-01,국도,24
고양이,2021-01-09,지방도,1080
고양이,2021-01-09,지방도,1008
개,2021-01-11,도시계획도로,
개,2021-01-12,국도,24
고양이,2021-01-14,국도,25
고양이,2021-01-15,도시계획도로,
고양이,2021-01-16,국도,25
개,2021-01-16,국도,25
고양이,2021-01-19,국도,25
고양이,2021-01-19,국도,24
고양이,2021-01-23,국도,24
고양이,2021-01-24,지방도,1022
미동정,2021-01-24,리도,214
고양이,2021-01-24,도시계획도로,
개,2021-01-25,지방도,"1,051"
고양이,2021-01-27,지방도,1080
고양이,2021-01-27,국도,24
고양이,2021-01-30,도시계획도로,
고양이,2021-01-30,국도,25
고양이,2021-01-30,도시계획도로,
고양이,2021-01-30,도시계획도로,
고양이,2021-02-06,지방도,1022
고양이,2021-02-07,국도,24
고양이,2021-02-07,도시계획도로,
개,2021-02-11,국도,25
고양이,2021-02-12,국도,24
고양이,2021-02-13,지방도,1077
고양이,2021-02-14,국도,24
고양이,2021-02-16,국도,25
개,2021-02-18,지방도,1008
고양이,2021-02-19,도시계획도로,
고양이,2021-02-22,국도,25
고양이,2021-02-22,도시계획도로,
고양이,2021-02-23,도시계획도로,
고양이,2021-02-25,국도,58
고양이,2021-02-27,지방도,1022
개,2021-02-27,지방도,1008
고양이,2021-02-28,국도,25
고양이,2021-03-01,국도,25
고양이,2021-03-03,시도,2
고양이,2021-03-04,국도,24
고양이,2021-03-07,지방도,1008
개,2021-03-08,지방도,1008
고양이,2021-03-13,지방도,1077
고양이,2021-03-14,국도,25
고양이,2021-03-14,지방도,1008
고양이,2021-03-14,지방도,1008
고양이,2021-03-14,국도,25
개,2021-03-14,국도,24
고양이,2021-03-15,국도,58
고양이,2021-03-17,시도,10
고양이,2021-03-19,도시계획도로,
고양이,2021-03-20,도시계획도로,
고양이,2021-03-21,국도,24
고양이,2021-03-21,도시계획도로,
고양이,2021-03-21,국지도,30
고양이,2021-03-21,도시계획도로,
개,2021-03-22,지방도,1008
개,2021-03-23,국도,58
고양이,2021-03-24,국도,24
고양이,2021-03-26,국도,25
고양이,2021-03-27,시도,22
고양이,2021-03-29,국도,25
고양이,2021-03-29,도시계획도로,
고양이,2021-04-03,도시계획도로,
고양이,2021-04-07,국도,58
고양이,2021-04-08,도시계획도로,
고양이,2021-04-10,국도,24
개,2021-04-12,시도,13
고양이,2021-04-14,지방도,1080
고양이,2021-04-15,도시계획도로,
개,2021-04-17,지방도,1080
고양이,2021-04-21,지방도,1080
개,2021-04-22,국도,25
고양이,2021-04-25,시도,22
고양이,2021-04-25,도시계획도로,
고양이,2021-04-27,도시계획도로,
고양이,2021-04-28,도시계획도로,
고양이,2021-04-30,농어촌도로,102
고양이,2021-05-02,지방도,1080
고양이,2021-05-02,지방도,1008
고양이,2021-05-02,도시계획도로,
고양이,2021-05-02,시도,15
고양이,2021-05-03,국도,25
고양이,2021-05-06,국도,24
개,2021-05-10,도시계획도로,
고양이,2021-05-11,농어촌도로,103
고양이,2021-05-12,국도,24
개,2021-05-16,농어촌도로,102
개,2021-05-17,국도,24
고양이,2021-05-18,국도,25
고양이,2021-05-19,도시계획도로,
고양이,2021-05-20,지방도,1008
고양이,2021-05-21,도시계획도로,
고양이,2021-05-21,도시계획도로,
고양이,2021-05-22,시도,1
고양이,2021-05-23,국지도,30
고양이,2021-05-26,국도,25
개,2021-05-27,도시계획도로,
고양이,2021-05-27,도시계획도로,
고양이,2021-05-30,도시계획도로,
고양이,2021-05-30,도시계획도로,
개,2021-05-31,도시계획도로,
고양이,2021-05-31,도시계획도로,
고양이,2021-06-01,도시계획도로,
고양이,2021-06-04,국도,24
고양이,2021-06-05,도시계획도로,
고양이,2021-06-05,시도,3
고양이,2021-06-06,국도,25
고양이,2021-06-09,국도,25
고양이,2021-06-10,국도,24
고양이,2021-06-12,국도,25
고양이,2021-06-13,국도,25
고양이,2021-06-17,도시계획도로,
고양이,2021-06-18,시도,1
고양이,2021-06-19,국도,24
고양이,2021-06-21,국도,25
고양이,2021-06-21,도시계획도로,
고양이,2021-06-21,국도,24
고양이,2021-06-22,농어촌도로,102
고양이,2021-06-22,도시계획도로,
고양이,2021-06-22,도시계획도로,
고양이,2021-06-22,도시계획도로,
고양이,2021-06-25,도시계획도로,
고양이,2021-06-26,국지도,30
고양이,2021-06-26,지방도,1080
고양이,2021-06-26,국도,24
고양이,2021-06-29,도시계획도로,
고양이,2021-06-30,국도,24
고양이,2021-07-01,농어촌도로,102
고양이,2021-07-04,도시계획도로,
고양이,2021-07-10,도시계획도로,
고양이,2021-07-11,시도,10
고양이,2021-07-11,국지도,30
개,2021-07-13,지방도,1080
고양이,2021-07-14,국도,24
고양이,2021-07-15,도시계획도로,
고양이,2021-07-16,국도,25
고양이,2021-07-17,시도,22
고양이,2021-07-18,시도,22
고양이,2021-07-21,국도,25
고양이,2021-07-22,도시계획도로,
고양이,2021-07-24,국도,24
고양이,2021-07-24,국도,24
고양이,2021-07-25,농어촌도로,103
고양이,2021-07-26,지방도,1080
고양이,2021-07-26,도시계획도로,
고양이,2021-07-28,국도,58
고양이,2021-07-29,도시계획도로,
고양이,2021-07-30,도시계획도로,
고양이,2021-07-30,구국도,
개,2021-08-01,국도,24
개,2021-08-01,지방도,1080
고양이,2021-08-02,국도,24
고양이,2021-08-03,국도,58
고양이,2021-08-03,국도,24
고양이,2021-08-08,지방도,1080
고양이,2021-08-10,국도,25
고양이,2021-08-11,시도,13
고양이,2021-08-11,도시계획도로,
고양이,2021-08-11,도시계획도로,
고양이,2021-08-13,도시계획도로,
고양이,2021-08-15,국도,24
고양이,2021-08-15,도시계획도로,
고양이,2021-08-15,도시계획도로,
고양이,2021-08-16,도시계획도로,
개,2021-08-20,국도,24
고양이,2021-08-20,시도,10
고양이,2021-08-21,도시계획도로,
고양이,2021-08-22,도시계획도로,
고양이,2021-08-22,도시계획도로,
개,2021-08-23,도시계획도로,
고양이,2021-08-23,도시계획도로,
개,2021-08-24,국도,24
개,2021-08-24,도시계획도로,
고양이,2021-08-25,국도25,
고양이,2021-08-26,시도,22
개,2021-08-29,국도,58
고양이,2021-08-31,농어촌도로,101
개,2021-08-31,국도,25
고양이,2021-09-04,지방도,1080
고양이,2021-09-04,국도,25
개,2021-09-04,국도,25
개,2021-09-04,지방도,1077
고양이,2021-09-04,국도,25
고양이,2021-09-05,지방도,1077
고양이,2021-09-05,국도,24
고양이,2021-09-07,국도,24
고양이,2021-09-07,지방도,1080
고양이,2021-09-11,도시계획도로,
개,2021-09-12,도시계획도로,
개,2021-09-13,도시계획도로,
고양이,2021-09-13,도시계획도로,
고양이,2021-09-13,지방도,1080
고양이,2021-09-13,농어촌도로,212
고양이,2021-09-16,국도,24
개,2021-09-16,국도,25
고양이,2021-09-17,도시계획도로,
고양이,2021-09-17,도시계획도로,
고양이,2021-09-18,지방도,1077
개,2021-09-19,국도,25
고양이,2021-09-23,국도,24
고양이,2021-09-27,도시계획도로,
고양이,2021-10-01,도시계획도로,
고양이,2021-10-02,지방도,1022
개,2021-10-03,국도,25
고양이,2021-10-04,시도,15
고양이,2021-10-04,시도,2
고양이,2021-10-05,국도,24
개,2021-10-05,국도,24
개,2021-10-05,지방도,1008
고양이,2021-10-05,도시계획도로,
고양이,2021-10-06,국도,24
고양이,2021-10-07,국도,25
고양이,2021-10-08,도시계획도로,
고양이,2021-10-08,구국도,
고양이,2021-10-08,도시계획도로,
고양이,2021-10-09,국도,24
개,2021-10-10,국도,25
고양이,2021-10-11,국도,24
개,2021-10-11,시도,13
고양이,2021-10-13,국도,24
개,2021-10-13,지방도,1008
고양이,2021-10-14,국도,24
개,2021-10-14,국도,58
개,2021-10-15,국도,24
고양이,2021-10-16,국도,25
고양이,2021-10-16,농어촌도로,206
고양이,2021-10-16,시도,10
고양이,2021-10-18,도시계획도로,
개,2021-10-18,국도,25
고양이,2021-10-18,국도,24
고양이,2021-10-20,국도,25
개,2021-10-20,시도,10
고양이,2021-10-21,시도,2
고양이,2021-10-23,국도,25
개,2021-10-24,국도,25
고양이,2021-10-24,국도,24
고양이,2021-10-24,시도,10
고양이,2021-10-25,국도,24
고양이,2021-10-25,국도,25
고양이,2021-10-26,농어촌도로,202
고양이,2021-10-26,도시계획도로,
고양이,2021-10-28,국도,25
고양이,2021-10-28,도시계획도로,
고양이,2021-10-29,국도,24
고양이,2021-10-30,시도,13
고양이,2021-11-01,국도,24
고양이,2021-11-01,도시계획도로,
고양이,2021-11-01,지방도,1008
고양이,2021-11-02,도시계획도로,
개,2021-11-02,국도,24
고양이,2021-11-02,도시계획도로,
고양이,2021-11-03,지방도,1008
개,2021-11-03,도시계획도로,
고양이,2021-11-04,도시계획도로,
고양이,2021-11-04,국도,25
고양이,2021-11-04,국도,25
개,2021-11-05,지방도,1080
고양이,2021-11-06,도시계획도로,
고양이,2021-11-06,도시계획도로,
고양이,2021-11-07,도시계획도로,
고양이,2021-11-07,도시계획도로,
고양이,2021-11-08,국도,24
고양이,2021-11-13,국도,24
고양이,2021-11-13,도시계획도로,
고양이,2021-11-13,국도,25
고양이,2021-11-13,국도,24
고양이,2021-11-14,국도,25
개,2021-11-14,국도,25
개,2021-11-15,지방도,1080
고양이,2021-11-16,도시계획도로,
고양이,2021-11-16,국도,25
고양이,2021-11-16,국도,24
고양이,2021-11-17,국도,25
고양이,2021-11-17,국도,25
고양이,2021-11-19,도시계획도로,
고양이,2021-11-20,시도,3
고양이,2021-11-21,시도,1
개,2021-11-21,국도,25
개,2021-11-21,국도,58
고양이,2021-11-22,지방도,1008
고양이,2021-11-22,도시계획도로,
고양이,2021-11-23,국도,25
고양이,2021-11-23,국도,25
고양이,2021-11-24,농어촌도로,306
고양이,2021-11-24,도시계획도로,
고양이,2021-11-25,국도,24
고양이,2021-11-25,국도,58
고양이,2021-11-25,국도,24
고양이,2021-11-27,도시계획도로,
고양이,2021-11-28,도시계획도로,
고양이,2021-11-28,도시계획도로,
개,2021-11-28,국도,25
개,2021-11-28,도시계획도로,
고양이,2021-11-28,도시계획도로,
개,2021-11-28,시도,5
개,2021-11-30,국도,24
고양이,2021-11-30,국도,24
고양이,2021-12-04,도시계획도로,
고양이,2021-12-04,도시계획도로,
고양이,2021-12-04,도시계획도로,
고양이,2021-12-05,국도,24
고양이,2021-12-06,도시계획도로,
개,2021-12-08,도시계획도로,
고양이,2021-12-09,도시계획도로,
고양이,2021-12-09,국도,25
고양이,2021-12-09,국도,24
고양이,2021-12-11,지방도,1077
고양이,2021-12-12,국도,24
개,2021-12-12,도시계획도로,
고양이,2021-12-13,도시계획도로,
고양이,2021-12-13,국도,25
고양이,2021-12-14,도시계획도로,
고양이,2021-12-16,도시계획도로,
고양이,2021-12-16,국지도,30
고양이,2021-12-18,국도,58
고양이,2021-12-18,농어촌도로,214
고양이,2021-12-19,도시계획도로,
고양이,2021-12-20,국도,25
고양이,2021-12-23,국도,24
고양이,2021-12-25,도시계획도로,
고양이,2021-12-25,국도,25
고양이,2021-12-25,시도,15
개,2021-12-26,지방도,1008
개,2021-12-26,지방도,1077
고양이,2021-12-27,국도,24
고양이,2021-12-27,국도,25
고양이,2021-12-27,도시계획도로,
고양이,2021-12-28,지방도,1022
고양이,2021-12-29,지방도,1077
고라니,2021-01-08,농어촌도로,101
고라니,2021-01-22,지방도,1008
고라니,2021-02-07,시도,8
고라니,2021-03-13,지방도,1051
고라니,2021-03-18,농어촌도로,203
고라니,2021-04-24,국도,24
고라니,2021-04-26,국지도,30
고라니,2021-05-02,농어촌도로,101
고라니,2021-05-02,농어촌도로,101
고라니,2021-05-08,지방도,1080
고라니,2021-05-10,국도,25
고라니,2021-05-13,농어촌도로,202
고라니,2021-05-13,국도,25
고라니,2021-05-13,농어촌도로,202
고라니,2021-05-16,농어촌도로,208
고라니,2021-05-23,시도,9
고라니,2021-06-01,국도25,
고라니,2021-06-01,지방도,1022
고라니,2021-06-12,국도,58
고라니,2021-06-14,국도,25
고라니,2021-06-18,지방도,1022
고라니,2021-06-19,국도,24
고라니,2021-06-21,지방도,1077
고라니,2021-06-24,지방도,1022
고라니,2021-06-25,시도,13
고라니,2021-06-26,지방도,1008
고라니,2021-07-03,리도,201
고라니,2021-07-10,국도,24
고라니,2021-07-19,농어촌도로,306
고라니,2021-07-21,지방도,1080
고라니,2021-07-25,국도,58
고라니,2021-08-02,구국도,
고라니,2021-09-18,국지도,30
고라니,2021-09-20,농어촌도로,102
고라니,2021-10-05,시도,9
고라니,2021-10-15,농어촌도로,209
고라니,2021-10-15,국도,24
고라니,2021-10-17,국도,25
고라니,2021-10-25,국도,24
고라니,2021-11-07,국지도,30
고라니,2021-11-09,농어촌도로,211
고라니,2021-11-14,시도,13
고라니,2021-11-20,국도,24
고라니,2021-12-01,지방도,1077
고라니,2021-12-05,국도,24
고라니,2021-12-06,시도,1
고라니,2021-12-12,지방도,1080
고라니,2021-12-12,면도,101
고라니,2021-12-19,지방도,1022
고라니,2021-12-30,국도,24
고라니,2021-03-28,지방도,1022
고라니,2021-04-02,시도,상북중앙로
고라니,2021-08-18,시도,신주주진길
고라니,2021-08-25,지방도,1022
고라니,2021-08-29,시도,청운로
개,2021-02-05,군도,길곡로
개,2021-05-06,지방도,1022호선
개,2021-09-16,군도,길곡로
고라니,2021-03-30,지방도,1022호선
고라니,2021-06-17,군도,길곡로
고양이,2021-06-25,지방도,
고양이,2021-10-25,지방도,
개,2021-06-22,지방도,1080
고라니,2021-02-01,지방도,1034
고라니,2021-03-15,시군,팔문동길
고라니,2021-04-20,지방도,1080
고라니,2021-05-10,지방도,1034
고라니,2021-05-20,지방도,1034
고라니,2021-06-01,국도,5
고라니,2021-07-21,지방도,1080
고라니,2021-08-10,시군,대동월포로
고라니,2021-08-15,시군,매탄길
고라니,2021-08-26,시군,소야모전길
고라니,2021-08-27,시군,수장길
고라니,2021-09-01,지방도,1034
고라니,2021-09-19,지방도,1034
고라니,2021-09-20,시군,소야길
고라니,2021-09-23,시군,대합공단길
고라니,2021-09-30,국도,5
고라니,2021-10-02,지방도,평지퇴산로
고라니,2021-10-11,국도,5
고라니,2021-10-14,시군,평지퇴산로
고라니,2021-10-17,시군,퇴산도개로
고라니,2021-10-21,시군,용산유산로
고라니,2021-10-25,국도,5
고라니,2021-10-30,지방도,1034
고라니,2021-11-11,지방도,1034
고라니,2021-11-18,시군,석실길
고라니,2021-11-25,국도,5
고라니,2021-12-10,국도,5
개,2021-02-06,국지도,30
고라니,2021-02-06,국지도,30
개,2021-02-16,지방도,1008
고라니,2021-02-16,지방도,1008
개,2021-03-15,국지도,30
고라니,2021-03-15,국지도,30
개,2021-03-31,지방도,1008
고라니,2021-03-31,지방도,1008
개,2021-04-03,국지도,30
고라니,2021-04-03,국지도,30
개,2021-04-10,지방도,1022
개,2021-04-13,지방도,1008
고라니,2021-04-13,지방도,1008
개,2021-05-06,국지도,30
고라니,2021-05-06,국지도,30
개,2021-05-15,지방도,1022
개,2021-05-19,지방도,1008
고라니,2021-05-19,지방도,1008
개,2021-06-10,국지도,30
고라니,2021-06-10,국지도,30
개,2021-06-16,지방도,1008
고라니,2021-06-16,지방도,1008
개,2021-07-03,국지도,30
고라니,2021-07-03,국지도,30
개,2021-07-31,지방도,1008
고라니,2021-07-31,지방도,1008
개,2021-08-05,국지도,30
고라니,2021-08-05,국지도,30
개,2021-08-25,지방도,1008
고라니,2021-08-25,지방도,1008
개,2021-09-18,국지도,30
고라니,2021-09-18,국지도,30
개,2021-09-26,지방도,1008
고라니,2021-09-26,지방도,1008
개,2021-10-06,국지도,30
고라니,2021-10-06,국지도,30
개,2021-10-11,지방도,1008
고라니,2021-10-11,지방도,1008
고양이,2021-10-15,지방도,1008
고라니,2021-10-15,지방도,1008
개,2021-11-06,국지도,30
고라니,2021-11-06,국지도,30
개,2021-11-19,지방도,1008
개,2021-11-14,지방도,1022
고라니,2021-11-19,지방도,1008
고양이,2021-11-30,지방도,1008
고라니,2021-11-30,지방도,1008
개,2021-12-07,국지도,30
고라니,2021-12-07,국지도,30
개,2021-12-13,지방도,1008
고라니,2021-12-13,지방도,1008
고라니,2021-03-06,국도,79
고라니,2021-10-19,국도,79
고라니,2021-02-03,지방도,
고라니,2021-05-27,지방도,
너구리,2021-10-13,지방도,
고라니,2021-07-15,지방도,12
고양이,2021-01-04,국도,79
고양이,2021-01-09,국도,102
미동정(조류),2021-01-13,시도,창원대로
고양이,2021-01-14,시도,동산로
고양이,2021-01-16,국도,10
고양이,2021-01-17,국도,2
고양이,2021-01-19,국도,79
고양이,2021-01-20,시도,사화로80번길
고양이,2021-01-21,시도,삼풍로
고양이,2021-01-21,국도,5
고양이,2021-01-21,시도,송평로
개,2021-01-22,지방도,60
고양이,2021-01-22,시도,동산로
고양이,2021-01-22,시도,용원동로
고양이,2021-01-23,국도,10
고양이,2021-01-23,시도,용지로
고양이,2021-01-23,시도,충장로
고양이,2021-01-23,시도,구암서4길
고양이,2021-01-23,시도,고운로
고양이,2021-01-24,시도,의창대로
고양이,2021-01-25,시도,비음로25번길
미동정(조류),2021-01-25,시도,원이대로56번길
고양이,2021-01-25,시도,창원대로
고양이,2021-01-26,시도,완월남9길
개,2021-01-27,시도,창원대로
고양이,2021-01-27,국도,14
고양이,2021-01-27,시도,용지로281번길
고양이,2021-01-27,시도,창원대로
고양이,2021-01-28,시도,창원천로
고양이,2021-01-28,시도,봉양로
고양이,2021-01-28,시도,창원대로
고양이,2021-01-28,시도,해안대로
고양이,2021-01-28,시도,안청로
고양이,2021-01-29,시도,도계로
고양이,2021-01-29,시도,용정길
고양이,2021-01-30,시도,충혼로
고양이,2021-01-31,시도,삼호로
미동정(조류),2021-01-31,국도,2
고양이,2021-01-31,시도,자산서12길
고양이,2021-01-31,시도,대야남로
고양이,2021-02-01,시도,드림베이대로
고양이,2021-02-02,국도,79
고양이,2021-02-02,국도,14
고양이,2021-02-02,국도,2
고양이,2021-02-02,시도,무역로
고양이,2021-02-03,시도,창이대로
고양이,2021-02-03,시도,풍호로
고양이,2021-02-04,시도,대원로66번길
고양이,2021-02-04,시도,천하장사로
고양이,2021-02-04,시도,산호천서길
고양이,2021-02-05,시도,금강로
고양이,2021-02-05,시도,동전길
고양이,2021-02-07,국도,14
고양이,2021-02-08,시도,창이대로
고양이,2021-02-08,시도,자산삼거리로
고양이,2021-02-10,시도,충장로
고양이,2021-02-10,시도,회원남33길
고양이,2021-02-10,시도,서성로
고양이,2021-02-11,시도,원이대로
고양이,2021-02-12,시도,동전고개로
고양이,2021-02-12,시도,용지로169번길
고양이,2021-02-13,시도,창이대로
고양이,2021-02-14,시도,해원로
고양이,2021-02-14,국도,2
고양이,2021-02-15,시도,사림로45번길
미동정(조류),2021-02-16,시도,동읍로
고양이,2021-02-16,시도,대정1길
고양이,2021-02-16,시도,상남로202번길
고양이,2021-02-16,시도,충장로
고양이,2021-02-18,시도,의창대로
고양이,2021-02-18,시도,창이대로664번길
개,2021-02-19,국도,2
고양이,2021-02-19,시도,상남시장로
고양이,2021-02-19,국도,14
고양이,2021-02-20,국도,2
고양이,2021-02-21,시도,자산서14길
고양이,2021-02-21,시도,지귀로
고양이,2021-02-22,시도,의창대로
고양이,2021-02-22,국도,2
고양이,2021-02-24,시도,창이대로
고양이,2021-02-26,시도,원이대로
고양이,2021-02-26,시도,천주로
고양이,2021-02-28,시도,창이대로
고양이,2021-03-02,시도,충장로
고양이,2021-03-02,국도,5
고양이,2021-03-02,시도,웅남로
고양이,2021-03-03,시도,양덕동9길
고양이,2021-03-03,시도,용원동로
고양이,2021-03-04,시도,공단로
고양이,2021-03-04,시도,창원대로
고양이,2021-03-04,시도,무학로
고양이,2021-03-04,시도,벚꽃로
고양이,2021-03-05,시도,정동로162번길
고양이,2021-03-05,시도,용지로117번길
고양이,2021-03-06,시도,삼진의거대로
고양이,2021-03-07,시도,적현로
개,2021-03-07,국도,14
개,2021-03-08,시도,진산대로506번길
고양이,2021-03-08,시도,지귀로120번길
고양이,2021-03-08,시도,지귀로
고양이,2021-03-08,시도,공단로
고양이,2021-03-08,시도,창이대로
고양이,2021-03-09,시도,지귀로
고양이,2021-03-09,국도,79
고양이,2021-03-09,시도,의창대로132번길
고양이,2021-03-10,시도,송평로
고양이,2021-03-10,시도,무역로
고양이,2021-03-11,국도,14
고양이,2021-03-11,시도,창이대로
고양이,2021-03-11,시도,봉양로
고양이,2021-03-12,시도,용마로
고양이,2021-03-13,시도,지귀로
고양이,2021-03-13,지방도,1020
고양이,2021-03-13,시도,월영동북로
고양이,2021-03-13,시도,구암동정길
고양이,2021-03-13,시도,용호로
고양이,2021-03-14,시도,창이대로
고양이,2021-03-14,시도,사화로
고양이,2021-03-14,시도,천주로
미동정(조류),2021-03-14,시도,주남로
고양이,2021-03-14,시도,여좌남로
고양이,2021-03-14,시도,삼귀로
고양이,2021-03-15,시도,드림베이대로
고양이,2021-03-15,국도,14
고양이,2021-03-15,시도,삼호로
고양이,2021-03-16,시도,양덕서6길
고양이,2021-03-16,국도,2
고양이,2021-03-17,시도,회원서4길
고양이,2021-03-18,시도,원이대로
고양이,2021-03-19,시도,창원대로
고양이,2021-03-19,시도,북성로
고양이,2021-03-19,시도,공단로474번길
고양이,2021-03-21,시도,창이대로
고양이,2021-03-21,시도,삼호로
고양이,2021-03-21,시도,삼귀로
고양이,2021-03-22,국도,2
고양이,2021-03-23,시도,차룡로14번길
고양이,2021-03-23,시도,신사로
고양이,2021-03-24,국도,36
고양이,2021-03-25,시도,송평로
고양이,2021-03-26,시도,의창대로
개,2021-03-27,시도,북성로
고양이,2021-03-29,시도,반월동6길
고양이,2021-03-30,시도,충혼로
고양이,2021-03-30,시도,공단로
고양이,2021-03-30,시도,구암북12길
고양이,2021-03-31,시도,용지로
고양이,2021-03-31,시도,창이대로
고양이,2021-03-31,시도,공단로
고양이,2021-04-01,시도,합포로
고양이,2021-04-01,시도,3.15대로
고양이,2021-04-01,시도,사화로34번길
고양이,2021-04-01,국도,2
고양이,2021-04-01,시도,동산로
개,2021-04-02,시도,충혼로72번길
고양이,2021-04-02,시도,공단로
고양이,2021-04-02,국도,102
고양이,2021-04-02,시도,태복산로
고양이,2021-04-03,시도,남성로
고양이,2021-04-05,지방도,60
고양이,2021-04-06,시도,무역로
고양이,2021-04-06,국도,79
고양이,2021-04-07,시도,진희로
고양이,2021-04-07,시도,의창대로
고양이,2021-04-07,시도,남산로
개,2021-04-08,시도,송평로
고양이,2021-04-08,시도,진해대로979번길
고양이,2021-04-09,시도,무역로
고양이,2021-04-09,시도,무학로
고양이,2021-04-10,지방도,60
고양이,2021-04-11,시도,창이대로
고양이,2021-04-11,국도,14
고양이,2021-04-12,시도,창이대로
고양이,2021-04-12,시도,제2부두로
고양이,2021-04-12,시도,무학로
고양이,2021-04-13,시도,자산솔밭로
고양이,2021-04-13,시도,서상로12번길
고양이,2021-04-13,시도,동산로181번길
고양이,2021-04-13,시도,회원남25길
고양이,2021-04-14,시도,창이대로
고양이,2021-04-14,시도,무학로
고양이,2021-04-14,국도,2
개,2021-04-15,시도,봉양로
고양이,2021-04-16,시도,천주로
개,2021-04-16,시도,구룡로
고양이,2021-04-16,국도,102
고양이,2021-04-16,시도,팔용로
미동정(조류),2021-04-18,시도,창원대로
고양이,2021-04-20,시도,창이대로
고양이,2021-04-20,국도,5
고양이,2021-04-20,시도,합성북3길
고양이,2021-04-24,국도,2
고양이,2021-04-25,시도,무학로
고양이,2021-04-25,시도,회원북7길
고양이,2021-04-28,시도,회성남14길
개,2021-05-01,시도,진산대로287번길
고양이,2021-05-01,시도,합포로
고양이,2021-05-01,국도,79
고양이,2021-05-01,시도,공단로
개,2021-05-03,시도,중리공단로
고양이,2021-05-03,시도,회원동22길
고양이,2021-05-03,시도,천주로
고양이,2021-05-03,시도,창원대로
고양이,2021-05-03,시도,창원대로
고양이,2021-05-05,시도,석전북22길
고양이,2021-05-05,시도,원이대로
고양이,2021-05-06,시도,천주로
고양이,2021-05-07,시도,원이대로
고양이,2021-05-07,시도,봉양로
고양이,2021-05-07,시도,가음정로43번길
고양이,2021-05-08,시도,원이대로
고양이,2021-05-08,시도,허당로
고양이,2021-05-09,국도,79
고양이,2021-05-10,국도,102
고양이,2021-05-11,시도,원이대로
고양이,2021-05-12,시도,공단로
고양이,2021-05-13,시도,창이대로
고양이,2021-05-13,시도,대정로
고양이,2021-05-16,국도,102
고양이,2021-05-17,시도,원이대로
고양이,2021-05-17,시도,호원로
고양이,2021-05-19,시도,무학로
고양이,2021-05-20,시도,드림베이대로
고양이,2021-05-20,시도,동산로48번길
고양이,2021-05-21,시도,창원대로
고양이,2021-05-21,시도,공단로
까마귀,2021-05-21,시도,무역로
고양이,2021-05-22,시도,창원대로
고양이,2021-05-23,시도,창원대로
고양이,2021-05-23,시도,외동반림로266번길
고양이,2021-05-23,시도,팔용로
고양이,2021-05-24,국도,14
까치,2021-05-24,국도,14
고양이,2021-05-25,시도,우곡로
고양이,2021-05-25,시도,삼계로
고양이,2021-05-28,시도,창이대로
고양이,2021-05-28,시도,웅동로121번길
고양이,2021-05-31,시도,진해대로970번길
고양이,2021-05-31,시도,3.15성역로
고양이,2021-06-01,시도,가음로
고양이,2021-06-01,시도,회원북20길
