종명,접수일시,도로유형,도로명
고라니,2019-07-02,국도,일반국도31호선
고라니,2019-07-02,국도,일반국도28호선
고라니,2019-07-02,국도,일반국도20호선
고라니,2019-07-02,국도,일반국도39호선
고라니,2019-07-02,국도,일반국도42호선
고라니,2019-07-02,국도,일반국도43호선
고라니,2019-07-02,국도,일반국도43호선
고라니,2019-07-02,국도,일반국도23호선
고양이,2019-07-02,국도,일반국도7호선
고양이,2019-07-02,국도,일반국도3호선
고양이,2019-07-02,국도,일반국도3호선
고양이,2019-07-02,국도,일반국도45호선
고라니,2019-07-02,국도,일반국도23호선
고라니,2019-07-02,국도,일반국도36호선
고라니,2019-07-02,국도,일반국도37호선
고라니,2019-07-02,국도,일반국도45호선
개,2019-07-02,국도,일반국도5호선
고양이,2019-07-02,국도,일반국도34호선
고라니,2019-07-02,국도,일반국도3호선
고라니,2019-07-02,국도,일반국도3호선
고라니,2019-07-02,국도,일반국도21호선
고라니,2019-07-02,국도,일반국도32호선
고라니,2019-07-02,국도,일반국도79호선
고양이,2019-07-02,국도,일반국도37호선
고양이,2019-07-02,국도,일반국도39호선
황소개구리,2019-07-02,국도,일반국도21호선
고양이,2019-07-02,국도,국도23호선
고양이,2019-07-02,국도,일반국도21호선
고양이,2019-07-02,국도,일반국도7호선
고양이,2019-07-02,국도,일반국도36호선
고라니,2019-07-02,국도,일반국도45호선
고양이,2019-07-02,고속국도(재정),서해안고속도로
고라니,2019-07-02,고속국도(재정),당진영덕고속도로
삵,2019-07-02,고속국도(재정),경부고속도로
고라니,2019-07-02,국도,일반국도32호선
고라니,2019-07-02,고속국도(재정),당진영덕고속도로
고양이,2019-07-02,국도,일반국도6호선
고양이,2019-07-02,국도,일반국도33호선
꿩,2019-07-02,국도,일반국도14호선
미동정(포유류),2019-07-02,국도,일반국도33호선
고라니,2019-07-02,국도,일반국도3호선
고라니,2019-07-02,특별광역시도,경원로
노루,2019-07-02,지방도,지방도1115호선
고라니,2019-07-02,지방도,남부로
고라니,2019-07-02,국도,일반국도6호선
노루,2019-07-02,지방도,용흥로66번길
고라니,2019-07-02,고속국도(재정),서천공주고속도로
고라니,2019-07-02,고속국도(재정),서해안고속도로
노루,2019-07-01,지방도,지방도1139호선
미동정(포유류),2019-07-01,고속국도(재정),통영대전고속도로
고라니,2019-07-01,국도,의령대로
오소리,2019-07-01,시도,동부로
고양이,2019-07-01,국도,국도우회로
고양이,2019-07-01,국도,일반국도20호선
고양이,2019-07-01,고속국도(재정),남해고속도로
고양이,2019-07-01,시도,갈재로
너구리,2019-07-01,국도,일반국도4호선
고라니,2019-07-01,국도,군익로
고라니,2019-07-01,국도,일반국도39호선
고라니,2019-07-01,국도,일반국도77호선
고라니,2019-07-01,국도,일반국도3호선
너구리,2019-07-01,고속국도(재정),당진대전선
멧돼지,2019-07-01,국도,일반국도36호선
미동정(조류),2019-07-01,국도,일반국도37호선
미동정(조류),2019-07-01,국도,일반국도32호선
고라니,2019-07-01,국도,일반국도3호선
고라니,2019-07-01,국도,일반국도34호선
고라니,2019-07-01,국도,일반국도23호선
고라니,2019-07-01,국도,일반국도38호선
고라니,2019-07-01,국도,일반국도32호선
고라니,2019-07-01,국도,일반국도3호선
고라니,2019-07-01,국도,일반국도20호선
고라니,2019-07-01,국도,일반국도5호선
고라니,2019-07-01,국도,일반국도39호선
너구리,2019-07-01,국도,국도21호선
고라니,2019-07-01,국도,일반국도43호선
고라니,2019-07-01,국도,일반국도77호선
고라니,2019-07-01,국도,일반국도2호선
고라니,2019-07-01,국도,일반국도38호선
고라니,2019-07-01,국도,일반국도42호선
고라니,2019-07-01,국도,일반국도59호선
고라니,2019-07-01,국도,일반국도46호선
개,2019-07-01,국도,일반국도7호선
고라니,2019-07-01,국도,일반국도30호선
고양이,2019-07-01,국도,일반국도19호선
고양이,2019-07-01,국도,일반국도46호선
고양이,2019-07-01,국도,일반국도3호선
고양이,2019-07-01,국도,일반국도38호선
고라니,2019-07-01,국도,일반국도2호선
고양이,2019-07-01,국도,일반국도20호선
고라니,2019-07-01,국도,일반국도3호선
고라니,2019-07-01,국도,일반국도33호선
고라니,2019-07-01,국도,일반국도33호선
고라니,2019-07-01,국도,일반국도32호선
고라니,2019-07-01,국도,일반국도38호선
고라니,2019-07-01,국도,일반국도38호선
고라니,2019-07-01,국도,일반국도38호선
고라니,2019-07-01,국도,일반국도39호선
고라니,2019-07-01,국도,일반국도45호선
고라니,2019-07-01,국도,일반국도21호선
고라니,2019-07-01,국도,일반국도17호선
고라니,2019-07-01,국도,일반국도17호선
고라니,2019-07-01,국도,일반국도17호선
고라니,2019-07-01,국도,일반국도21호선
고라니,2019-07-01,국도,일반국도17호선
고라니,2019-07-01,국도,일반국도17호선
고라니,2019-07-01,국도,일반국도3호선
고라니,2019-07-01,국도,일반국도21호선
고라니,2019-07-01,국도,일반국도37호선
고라니,2019-07-01,국도,일반국도3호선
고라니,2019-07-01,국도,일반국도34호선
고라니,2019-07-01,국도,일반국도33호선
고양이,2019-07-01,국도,일반국도15호선
고라니,2019-07-01,국도,국도27호선
고라니,2019-07-01,국도,일반국도45호선
고라니,2019-07-01,국도,일반국도38호선
고라니,2019-07-01,국도,일반국도28호선
고양이,2019-07-01,국도,일반국도31호선
고양이,2019-07-01,국도,일반국도28호선
고라니,2019-07-01,국도,일반국도46호선
고라니,2019-07-01,국도,일반국도17호선
고라니,2019-07-01,국도,일반국도47호선
고라니,2019-07-01,국도,일반국도17호선
고양이,2019-07-01,국도,일반국도30호선
오소리,2019-07-01,국도,일반국도45호선
고양이,2019-07-01,국도,일반국도29호선
고라니,2019-07-01,국도,일반국도37호선
고라니,2019-07-01,국도,일반국도3호선
고라니,2019-07-01,국도,일반국도3호선
고라니,2019-07-01,국도,일반국도42호선
고라니,2019-07-01,국도,일반국도38호선
고라니,2019-07-01,국도,일반국도45호선
너구리,2019-07-01,국도,일반국도38호선
너구리,2019-07-01,국도,일반국도5호선
고라니,2019-07-01,고속국도(재정),서해안선
고라니,2019-07-01,국도,일반국도31호선
고라니,2019-07-01,국도,일반국도5호선
개,2019-07-01,국도,일반국도2호선
고라니,2019-07-01,국도,일반국도46호선
고라니,2019-07-01,국도,일반국도7호선
노루,2019-07-01,시도,어음13길
고양이,2019-07-01,국도,영남대로
오소리,2019-07-01,국도,22
개,2019-07-01,국도,일반국도14호선
고라니,2019-07-01,국도,일반국도22호선
노루,2019-07-01,지방도,1136
너구리,2019-07-01,국도,일반국도1호선
고라니,2019-07-01,국도,공수원로
고라니,2019-07-01,국도,일반국도2호선
너구리,2019-07-01,국도,일반국도23호선
너구리,2019-07-01,국도,일반국도1호선
고라니,2019-07-01,시도,시군도1호선
고라니,2019-07-01,국도,36
오소리,2019-07-01,국도,2
고라니,2019-07-01,국도,일반국도3호선
너구리,2019-07-01,국도,3
고양이,2019-07-01,국도,3
미동정(조류),2019-07-01,국도,서해로
노루,2019-07-01,지방도,1131
노루,2019-07-01,국도,6
고라니,2019-07-01,시도,-
고라니,2019-06-30,고속국도(재정),서해안고속도로
멧비둘기,2019-06-30,지방도,1116
고양이,2019-06-30,시도,신서귀로97번길
고라니,2019-06-30,국도,경강로
미동정(포유류),2019-06-30,국도,군익로
고라니,2019-06-30,지방도,구암로
노루,2019-06-30,지방도,1118
고라니,2019-06-30,고속국도(재정),서해안고속도로
노루,2019-06-30,국도,일반국도6호선
노루,2019-06-30,시도,동흥로
고양이,2019-06-30,고속국도(재정),100
고라니,2019-06-30,국도,일반국도23호선
고양이,2019-06-30,국도,일반국도7호선
고라니,2019-06-30,국도,일반국도3호선
고라니,2019-06-30,국도,일반국도4호선
고라니,2019-06-30,국도,일반국도36호선
고라니,2019-06-30,국도,일반국도38호선
고라니,2019-06-30,국도,일반국도38호선
고라니,2019-06-30,국도,일반국도34호선
고라니,2019-06-30,국도,일반국도37호선
고라니,2019-06-30,국도,일반국도30호선
고라니,2019-06-30,국도,일반국도6호선
고라니,2019-06-30,국도,일반국도75호선
고라니,2019-06-30,국도,일반국도6호선
고라니,2019-06-30,국도,일반국도56호선
고라니,2019-06-30,국도,일반국도17호선
고라니,2019-06-30,국도,일반국도17호선
고라니,2019-06-30,국도,일반국도27호선
고라니,2019-06-30,국도,일반국도27호선
고라니,2019-06-30,고속국도(재정),제2중부선
고라니,2019-06-30,고속국도(재정),청주상주선
고라니,2019-06-30,고속국도(재정),중부선
고라니,2019-06-30,고속국도(재정),제2중부선
고라니,2019-06-30,고속국도(재정),대구포항선
고라니,2019-06-30,고속국도(재정),중앙선
너구리,2019-06-30,국도,일반국도37호선
고양이,2019-06-30,국도,일반국도7호선
고양이,2019-06-30,국도,일반국도77호선
고양이,2019-06-30,국도,일반국도4호선
고양이,2019-06-30,국도,일반국도30호선
고양이,2019-06-30,국도,일반국도34호선
멧돼지,2019-06-30,국도,일반국도35호선
노루,2019-06-30,고속국도(재정),동해선
고라니,2019-06-30,국도,일반국도6호선
고라니,2019-06-30,국도,일반국도42호선
고라니,2019-06-30,국도,일반국도45호선
고라니,2019-06-30,국도,일반국도4호선
고라니,2019-06-30,국도,일반국도23호선
고라니,2019-06-30,국도,일반국도33호선
미동정(포유류),2019-06-30,국도,강원남로
고라니,2019-06-30,국도,남부로
고라니,2019-06-30,지방도,지방도512호선
노루,2019-06-30,지방도,1132
고라니,2019-06-30,국도,일반국도3호선
너구리,2019-06-30,고속국도(재정),당진영덕고속도로
고라니,2019-06-30,고속국도(재정),서해안고속도로
고라니,2019-06-29,고속국도(재정),15
고라니,2019-06-29,국도,일반국도3호선
고라니,2019-06-29,국도,3번
고라니,2019-06-29,국도,일반국도37호선
고라니,2019-06-29,국도,일반국도19호선
고양이,2019-06-29,국도,일반국도44호선
고양이,2019-06-29,국도,일반국도38호선
고양이,2019-06-29,국도,일반국도33호선
고양이,2019-06-29,국도,일반국도6호선
고라니,2019-06-29,국도,일반국도38호선
고라니,2019-06-29,국도,일반국도38호선
고라니,2019-06-29,국도,일반국도3호선
고라니,2019-06-29,국도,일반국도47호선
고라니,2019-06-29,국도,일반국도46호선
고라니,2019-06-29,국도,일반국도46호선
고라니,2019-06-29,국도,일반국도6호선
고라니,2019-06-29,국도,일반국도7호선
고라니,2019-06-29,국도,일반국도7호선
고라니,2019-06-29,국도,일반국도46호선
고라니,2019-06-29,국도,일반국도36호선
고라니,2019-06-29,고속국도(재정),당진대전선
고라니,2019-06-29,고속국도(재정),당진대전선
고라니,2019-06-29,고속국도(재정),경부선
고라니,2019-06-29,고속국도(재정),중부선
고라니,2019-06-29,고속국도(재정),중부선
고라니,2019-06-29,고속국도(재정),중앙선
고라니,2019-06-29,국도,일반국도3호선
고라니,2019-06-29,국도,일반국도38호선
고라니,2019-06-29,국도,일반국도19호선
고라니,2019-06-29,국도,일반국도23호선
고라니,2019-06-29,국도,일반국도23호선
고라니,2019-06-29,국도,일반국도1호선
너구리,2019-06-29,국도,일반국도38호선
고라니,2019-06-29,국도,일반국도38호선
고라니,2019-06-29,국도,일반국도38호선
고라니,2019-06-29,국도,일반국도38호선
고라니,2019-06-29,국도,일반국도37호선
고라니,2019-06-29,국도,일반국도37호선
고라니,2019-06-29,국도,일반국도5호선
고라니,2019-06-29,국도,일반국도5호선
고라니,2019-06-29,국도,일반국도25호선
까마귀,2019-06-29,지방도,지방도1131호선
까마귀,2019-06-29,지방도,지방도1131호선
고라니,2019-06-29,국도,일반국도5호선
고라니,2019-06-29,국도,일반국도34호선
고라니,2019-06-29,국도,일반국도14호선
고라니,2019-06-29,국도,일반국도34호선
고라니,2019-06-29,지방도,녹지로
개,2019-06-29,국도,일반국도34호선
멧돼지,2019-06-29,국도,예영로
고라니,2019-06-29,고속국도(재정),천안논산고속도로
고라니,2019-06-29,고속국도(재정),서해안고속도로
노루,2019-06-29,지방도,지방도1119호선
고라니,2019-06-29,고속국도(재정),서천공주고속도로
오소리,2019-06-28,시도,서동로
고양이,2019-06-28,지방도,지방도649호선
너구리,2019-06-28,국도,일반국도2호선
고라니,2019-06-28,국도,일반국도2호선
오소리,2019-06-28,국도,일반국도13호선
오소리,2019-06-28,국도,일반국도2호선
고라니,2019-06-28,지방도,진마대로
미동정(포유류),2019-06-28,국도,대백제로
고라니,2019-06-28,국도,칠갑산로
고양이,2019-06-28,국도,대백제로
노루,2019-06-28,국도,일반국도13호선
고라니,2019-06-28,지방도,지방도619호선
고라니,2019-06-28,국도,일반국도45호선
너구리,2019-06-28,국도,일반국도17호선
너구리,2019-06-28,국도,일반국도5호선
너구리,2019-06-28,국도,일반국도34호선
개,2019-06-28,국도,일반국도5호선
고라니,2019-06-28,고속국도(재정),영동선
고라니,2019-06-28,고속국도(재정),경부선
개,2019-06-28,국도,일반국도38호선
미동정(포유류),2019-06-28,지방도,지방도82호선
고라니,2019-06-28,국도,일반국도34호선
고라니,2019-06-28,국도,일반국도2호선
고라니,2019-06-28,국도,일반국도19호선
고라니,2019-06-28,국도,일반국도27호선
고라니,2019-06-28,국도,일반국도17호선
고라니,2019-06-28,국도,일반국도46호선
고라니,2019-06-28,국도,일반국도46호선
고라니,2019-06-28,국도,일반국도28호선
고라니,2019-06-28,국도,일반국도36호선
고라니,2019-06-28,국도,일반국도34호선
고라니,2019-06-28,국도,일반국도3호선
고라니,2019-06-28,국도,일반국도33호선
고라니,2019-06-28,국도,일반국도25호선
고라니,2019-06-28,국도,일반국도25호선
고라니,2019-06-28,국도,일반국도45호선
고라니,2019-06-28,국도,일반국도39호선
고양이,2019-06-28,국도,일반국도35호선
고양이,2019-06-28,국도,일반국도26호선
고양이,2019-06-28,국도,일반국도44호선
고양이,2019-06-28,국도,일반국도47호선
고양이,2019-06-28,국도,일반국도42호선
고양이,2019-06-28,국도,일반국도34호선
고양이,2019-06-28,지방도,지방도518호선
고양이,2019-06-28,국도,일반국도21호선
고양이,2019-06-28,국도,일반국도38호선
고양이,2019-06-28,국도,일반국도5호선
고라니,2019-06-28,국도,일반국도77호선
고라니,2019-06-28,국도,일반국도42호선
고라니,2019-06-28,국도,일반국도19호선
고라니,2019-06-28,국도,일반국도34호선
고라니,2019-06-28,국도,일반국도36호선
고라니,2019-06-28,국도,일반국도77호선
고라니,2019-06-28,국도,일반국도6호선
고라니,2019-06-28,국도,일반국도37호선
고라니,2019-06-28,국도,일반국도37호선
고라니,2019-06-28,국도,일반국도37호선
고라니,2019-06-28,고속국도(재정),경부선
고라니,2019-06-28,국도,일반국도45호선
고라니,2019-06-28,국도,일반국도32호선
고라니,2019-06-28,국도,일반국도32호선
고라니,2019-06-28,국도,일반국도32호선
고라니,2019-06-28,국도,일반국도34호선
고라니,2019-06-28,국도,일반국도25호선
고라니,2019-06-28,국도,일반국도4호선
고라니,2019-06-28,국도,일반국도17호선
고라니,2019-06-28,국도,일반국도17호선
고라니,2019-06-28,국도,일반국도17호선
고라니,2019-06-28,국도,일반국도17호선
고라니,2019-06-28,국도,일반국도34호선
고라니,2019-06-28,국도,일반국도36호선
고라니,2019-06-28,국도,일반국도5호선
고라니,2019-06-28,국도,일반국도5호선
고라니,2019-06-28,국도,일반국도5호선
고라니,2019-06-28,국도,일반국도38호선
고라니,2019-06-28,국도,일반국도38호선
고양이,2019-06-28,국도,일반국도35호선
미동정(포유류),2019-06-28,국도,대백제로
고라니,2019-06-28,국도,일반국도22호선
너구리,2019-06-28,국도,일반국도24호선
노루,2019-06-28,지방도,지방도1119호선
고라니,2019-06-28,국도,일반국도77호선
수달,2019-06-28,국도,호남로
고라니,2019-06-28,국도,일반국도27호선
고라니,2019-06-28,국도,일반국도27호선
고양이,2019-06-28,시도,구이로
고양이,2019-06-28,국도,일반국도33호선
고라니,2019-06-28,고속국도(재정),호남고속도로
고라니,2019-06-28,지방도,초곡1길
고양이,2019-06-28,고속국도(재정),동해고속도로
수달,2019-06-27,국도,일반국도33호선
삵,2019-06-27,국도,일반국도77호선
고라니,2019-06-27,국도,합천대로
고라니,2019-06-27,국도,일반국도26호선
고라니,2019-06-27,국도,일반국도21호선
고라니,2019-06-27,국도,대백제로
고라니,2019-06-27,국도,일반국도29호선
고라니,2019-06-27,국도,일반국도20호선
고라니,2019-06-27,고속국도(재정),경부선
고라니,2019-06-27,국도,일반국도3호선
고라니,2019-06-27,국도,일반국도3호선
고라니,2019-06-27,국도,일반국도3호선
고라니,2019-06-27,고속국도(재정),서울외곽순환선
고라니,2019-06-27,고속국도(재정),중부내륙선
고라니,2019-06-27,고속국도(재정),평택제천선
너구리,2019-06-27,국도,일반국도36호선
너구리,2019-06-27,고속국도(재정),대전남부순환선
개,2019-06-27,국도,일반국도7호선
고라니,2019-06-27,국도,일반국도46호선
고라니,2019-06-27,국도,일반국도3호선
고라니,2019-06-27,국도,일반국도6호선
고양이,2019-06-27,국도,일반국도32호선
고라니,2019-06-27,국도,일반국도21호선
고라니,2019-06-27,국도,일반국도21호선
고양이,2019-06-27,국도,일반국도21호선
고라니,2019-06-27,국도,일반국도21호선
고라니,2019-06-27,국도,일반국도45호선
고라니,2019-06-27,국도,일반국도45호선
고라니,2019-06-27,국도,일반국도4호선
고라니,2019-06-27,국도,일반국도23호선
고라니,2019-06-27,국도,일반국도37호선
고라니,2019-06-27,국도,일반국도37호선
고라니,2019-06-27,국도,일반국도37호선
고라니,2019-06-27,국도,일반국도25호선
닭,2019-06-27,국도,일반국도39호선
고라니,2019-06-27,국도,일반국도34호선
고라니,2019-06-27,국도,일반국도34호선
고라니,2019-06-27,국도,일반국도3호선
고라니,2019-06-27,국도,일반국도36호선
고라니,2019-06-27,국도,일반국도36호선
고라니,2019-06-27,국도,일반국도37호선
너구리,2019-06-27,국도,일반국도47호선
고라니,2019-06-27,국도,일반국도37호선
고라니,2019-06-27,국도,일반국도36호선
고라니,2019-06-27,국도,일반국도36호선
고라니,2019-06-27,국도,일반국도36호선
고라니,2019-06-27,국도,일반국도17호선
고라니,2019-06-27,국도,일반국도17호선
고라니,2019-06-27,국도,일반국도38호선
고라니,2019-06-27,국도,일반국도5호선
고라니,2019-06-27,국도,일반국도5호선
고라니,2019-06-27,국도,일반국도3호선
고라니,2019-06-27,국도,일반국도5호선
고라니,2019-06-27,국도,일반국도39호선
고라니,2019-06-27,국도,일반국도32호선
고라니,2019-06-27,국도,일반국도34호선
고라니,2019-06-27,국도,일반국도45호선
고라니,2019-06-27,국도,일반국도21호선
고라니,2019-06-27,국도,일반국도32호선
고라니,2019-06-27,국도,일반국도32호선
고양이,2019-06-27,국도,일반국도3호선
고양이,2019-06-27,국도,일반국도2호선
고양이,2019-06-27,국도,일반국도6호선
고라니,2019-06-27,국도,일반국도34호선
고라니,2019-06-27,국도,일반국도17호선
고양이,2019-06-27,국도,일반국도20호선
고라니,2019-06-27,국도,일반국도17호선
고라니,2019-06-27,국도,일반국도21호선
고라니,2019-06-27,국도,일반국도37호선
고라니,2019-06-27,국도,일반국도1호선
고라니,2019-06-27,국도,일반국도21호선
고라니,2019-06-27,국도,일반국도4호선
고라니,2019-06-27,국도,국도1호선
고라니,2019-06-27,국도,국도29호선
고라니,2019-06-27,국도,국도21호선
고라니,2019-06-27,고속국도(재정),영동고속도로
개,2019-06-27,국도,일반국도2호선
고양이,2019-06-27,지방도,지방도649호선
노루,2019-06-27,지방도,지방도1112호선
고라니,2019-06-27,시도,유산로
고라니,2019-06-27,고속국도(재정),중부고속도로
꿩,2019-06-26,고속국도(재정),동해고속도로
고라니,2019-06-26,지방도,영나로
고라니,2019-06-26,국도,일반국도17호선
고라니,2019-06-26,국도,일반국도26호선
미동정(조류),2019-06-26,지방도,지방도619호선
고라니,2019-06-26,고속국도(재정),동해고속도로
너구리,2019-06-26,국도,일반국도36호선
고라니,2019-06-26,고속국도(재정),당진대전선
고라니,2019-06-26,국도,일반국도34호선
고라니,2019-06-26,국도,일반국도35호선
고라니,2019-06-26,국도,일반국도37호선
고라니,2019-06-26,고속국도(재정),중앙선
고라니,2019-06-26,고속국도(재정),중앙선
너구리,2019-06-26,국도,일반국도21호선
너구리,2019-06-26,국도,일반국도29호선
너구리,2019-06-26,국도,일반국도34호선
고라니,2019-06-26,국도,일반국도21호선
고라니,2019-06-26,국도,일반국도3호선
고라니,2019-06-26,국도,일반국도38호선
고라니,2019-06-26,국도,일반국도38호선
고라니,2019-06-26,국도,일반국도37호선
고라니,2019-06-26,국도,일반국도3호선
고양이,2019-06-26,국도,일반국도19호선
고양이,2019-06-26,국도,일반국도7호선
고양이,2019-06-26,국도,일반국도6호선
고양이,2019-06-26,국도,일반국도20호선
고양이,2019-06-26,국도,일반국도33호선
고양이,2019-06-26,국도,일반국도34호선
고양이,2019-06-26,국도,일반국도34호선
개,2019-06-26,국도,일반국도39호선
개,2019-06-26,국도,일반국도33호선
고라니,2019-06-26,국도,일반국도17호선
개,2019-06-26,국도,일반국도21호선
고라니,2019-06-26,국도,일반국도5호선
고라니,2019-06-26,고속국도(재정),중부선
고라니,2019-06-26,국도,일반국도17호선
멧돼지,2019-06-26,고속국도(재정),당진대전선
고양이,2019-06-26,국도,일반국도17호선
고라니,2019-06-26,국도,일반국도4호선
고라니,2019-06-26,국도,일반국도21호선
고라니,2019-06-26,국도,일반국도33호선
너구리,2019-06-26,국도,국도23호선
고라니,2019-06-26,국도,일반국도39호선
고라니,2019-06-26,국도,일반국도5호선
고라니,2019-06-26,국도,일반국도25호선
고라니,2019-06-26,국도,국도26호선
고라니,2019-06-26,국도,국도17호선
고라니,2019-06-26,국도,일반국도3호선
너구리,2019-06-26,국도,국도22호선
멧돼지,2019-06-26,국도,일반국도6호선
고라니,2019-06-26,국도,일반국도32호선
고라니,2019-06-26,국도,일반국도45호선
고라니,2019-06-26,국도,일반국도43호선
고라니,2019-06-26,국도,일반국도27호선
고라니,2019-06-26,국도,일반국도6호선
고라니,2019-06-26,국도,일반국도14호선
고라니,2019-06-26,지방도,지방도49호선
고라니,2019-06-26,국도,일반국도29호선
고라니,2019-06-26,국도,일반국도21호선
고라니,2019-06-26,국도,일반국도32호선
고라니,2019-06-26,국도,일반국도32호선
고라니,2019-06-26,국도,일반국도34호선
고라니,2019-06-26,국도,일반국도39호선
고라니,2019-06-26,국도,일반국도34호선
고양이,2019-06-26,지방도,청룡길
고양이,2019-06-26,지방도,일반국도20호선
고라니,2019-06-26,지방도,송산로
고라니,2019-06-26,국도,일반국도34호선
고라니,2019-06-26,고속국도(재정),천안논산고속도로
고양이,2019-06-26,국도,일반국도33호선
미동정(포유류),2019-06-26,국도,일반국도2호선
노루,2019-06-26,지방도,지방도1119호선
멧토끼,2019-06-26,지방도,충효로
고라니,2019-06-26,국도,예영로
고양이,2019-06-26,고속국도(재정),제2영동고속도로
멧돼지,2019-06-26,고속국도(재정),당진영덕고속도로
고라니,2019-06-25,국도,일반국도27호선
고라니,2019-06-25,국도,일반국도23호선
고라니,2019-06-25,국도,일반국도36호선
고양이,2019-06-25,시도,연꽃로
고라니,2019-06-25,고속국도(재정),천안논산고속도로
집비둘기,2019-06-25,특별광역시도,광양13길
미동정(조류),2019-06-25,국도,변산바다로
고양이,2019-06-25,국도,일반국도32호선
고라니,2019-06-25,국도,일반국도21호선
고라니,2019-06-25,국도,일반국도5호선
고라니,2019-06-25,국도,일반국도45호선
고라니,2019-06-25,국도,일반국도45호선
고양이,2019-06-25,국도,일반국도37호선
고양이,2019-06-25,국도,일반국도37호선
고양이,2019-06-25,국도,일반국도42호선
고라니,2019-06-25,국도,일반국도21호선
고라니,2019-06-25,국도,일반국도34호선
고라니,2019-06-25,국도,일반국도17호선
고라니,2019-06-25,국도,일반국도17호선
고라니,2019-06-25,국도,일반국도34호선
고양이,2019-06-25,국도,일반국도30호선
고라니,2019-06-25,국도,일반국도34호선
고라니,2019-06-25,국도,일반국도36호선
고라니,2019-06-25,국도,일반국도38호선
고라니,2019-06-25,국도,일반국도2호선
너구리,2019-06-25,고속국도(재정),중부선
고라니,2019-06-25,국도,일반국도2호선
고라니,2019-06-25,고속국도(재정),경부선
고라니,2019-06-25,고속국도(재정),경부선
너구리,2019-06-25,국도,일반국도32호선
고라니,2019-06-25,국도,일반국도35호선
고라니,2019-06-25,국도,일반국도4호선
고라니,2019-06-25,국도,일반국도5호선
고라니,2019-06-25,국도,일반국도37호선
고라니,2019-06-25,국도,일반국도14호선
고라니,2019-06-25,국도,일반국도34호선
고라니,2019-06-25,국도,일반국도34호선
고라니,2019-06-25,국도,일반국도28호선
고라니,2019-06-25,국도,일반국도27호선
고라니,2019-06-25,국도,일반국도17호선
고라니,2019-06-25,고속국도(재정),중부선
고라니,2019-06-25,국도,일반국도2호선
오소리,2019-06-25,국도,일반국도17호선
꿩,2019-06-25,국도,일반국도34호선
고라니,2019-06-25,국도,일반국도3호선
멧돼지,2019-06-25,고속국도(재정),남해선
고라니,2019-06-25,국도,일반국도3호선
고라니,2019-06-25,고속국도(재정),중부선
고라니,2019-06-25,국도,일반국도20호선
고라니,2019-06-25,고속국도(재정),중부선
고라니,2019-06-25,국도,일반국도21호선
고라니,2019-06-25,국도,일반국도38호선
고라니,2019-06-25,국도,일반국도38호선
고라니,2019-06-25,국도,일반국도34호선
고라니,2019-06-25,국도,일반국도38호선
고라니,2019-06-25,국도,국도21호선
고라니,2019-06-25,고속국도(재정),중부선
고라니,2019-06-25,국도,일반국도32호선
고라니,2019-06-25,국도,일반국도34호선
고양이,2019-06-25,국도,일반국도5호선
고라니,2019-06-25,국도,일반국도32호선
고라니,2019-06-25,지방도,지방도82호선
고라니,2019-06-25,고속국도(재정),중앙선
고라니,2019-06-25,국도,국도21호선
청설모,2019-06-25,지방도,1021
삵,2019-06-25,시도,공원로
고양이,2019-06-25,국도,14호
고라니,2019-06-25,국도,43호
고라니,2019-06-25,지방도,지방도411호선
고라니,2019-06-25,국도,국도23호선
너구리,2019-06-25,국도,1호
고라니,2019-06-25,국도,1호
노루,2019-06-25,지방도,지방도1112호선
멧돼지,2019-06-25,고속국도(재정),서천공주고속도로
꿩,2019-06-24,군도,75호
고라니,2019-06-24,국도,일반국도2호선
고라니,2019-06-24,국도,일반국도14호선
미동정(포유류),2019-06-24,국도,23호
고양이,2019-06-24,국도,일반국도1호선
고라니,2019-06-24,국도,일반국도17호선
미동정(포유류),2019-06-24,고속국도(재정),천안논산고속도로
미동정(포유류),2019-06-24,국도,일반국도1호선
고라니,2019-06-24,국도,국도우회로
노루,2019-06-24,지방도,1132호
미동정(조류),2019-06-24,국도,일반국도77호선
고라니,2019-06-24,국도,완주로
고라니,2019-06-24,국도,완주로
고양이,2019-06-24,시도,중앙초등1길
고라니,2019-06-24,국도,칠갑산1로
고라니,2019-06-24,국도,일반국도1호선
고양이,2019-06-24,국도,일반국도5호선
고양이,2019-06-24,국도,일반국도3호선
고양이,2019-06-24,국도,일반국도45호선
고양이,2019-06-24,국도,일반국도37호선
고양이,2019-06-24,국도,일반국도87호선
고양이,2019-06-24,국도,일반국도37호선
너구리,2019-06-24,국도,일반국도35호선
너구리,2019-06-24,국도,일반국도44호선
고라니,2019-06-24,국도,일반국도38호선
고라니,2019-06-24,국도,일반국도4호선
고라니,2019-06-24,국도,일반국도4호선
고라니,2019-06-24,국도,일반국도4호선
고라니,2019-06-24,국도,일반국도37호선
고라니,2019-06-24,국도,일반국도37호선
고라니,2019-06-24,국도,일반국도17호선
고라니,2019-06-24,국도,일반국도17호선
고라니,2019-06-24,국도,일반국도19호선
고라니,2019-06-24,국도,일반국도36호선
고라니,2019-06-24,국도,일반국도38호선
고라니,2019-06-24,국도,일반국도38호선
고라니,2019-06-24,국도,일반국도38호선
고라니,2019-06-24,국도,일반국도3호선
고라니,2019-06-24,국도,일반국도17호선
고라니,2019-06-24,국도,일반국도17호선
고라니,2019-06-24,국도,일반국도4호선
미동정(포유류),2019-06-24,국도,일반국도33호선
